               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.082184,            0.048522,                   0,             0.63772,              0.4103,             0.45516,              0.1657,            0.080224,            0.093585,                   0,             0.07002,           0.0033311,           0.0033311
