               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.087306,            0.051115,                   0,             0.62259,             0.38728,             0.43294,             0.15652,             0.08142,            0.091602,                   0,             0.07002,           0.0033311,           0.0033311
                   1,            0.086158,            0.049341,                   0,             0.62101,             0.38597,             0.42556,             0.15035,            0.082069,            0.090971,                   0,            0.036722,           0.0033655,           0.0033655
