               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.082906,            0.049333,                   0,             0.63707,             0.41203,             0.45853,             0.16833,            0.080042,            0.092287,                   0,             0.07002,           0.0033311,           0.0033311
                   1,            0.083612,            0.048462,                   0,             0.64266,             0.40606,             0.45608,             0.16608,            0.080047,            0.092005,                   0,            0.036722,           0.0033655,           0.0033655
